Start Date,End Date,Customer Search Term,Search Term Impression Rank,Search Term Impression Share,Targeting,Match Type,Portfolio name,Campaign Name,Ad Group Name,Currency,Clicks,Impressions,Click-Thru Rate (CTR),Spend,Cost Per Click (CPC),7 Day Total Orders (#),7 Day Total Sales (₹),Total Advertising Cost of Sales (ACOS),Total Return on Advertising Spend (ROAS),7 Day Conversion Rate
"Feb 1, 2025","Mar 15, 2025",harry potter stick for 11 year old boy,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.63,Rs.1.63,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick from which fire come,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.7,Rs.1.7,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick harry potter fire stick,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.65,Rs.1.65,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick holder,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick in original￼,1,66.67%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.94,Rs.1.94,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick jisme s aag nikle,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.79,Rs.1.79,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick paper,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.36,Rs.2.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick really work,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.5,Rs.2.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick stand,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.09,Rs.1.09,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick stick,1,66.67%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick that can shoot bullets,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.73,Rs.1.73,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick that can shoot paper,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.66,Rs.1.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick that can throw fire,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.51,Rs.1.51,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick toy,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.76,Rs.1.76,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick with book,1,66.67%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick with fireball,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stick with spell,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stickfire,2,40.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.3.11,Rs.3.11,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter sticks pack,1,100.00%,harry potter stick,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.36,Rs.1.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter sticks.,2,33.33%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.59,Rs.1.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter stone,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter sz.47622w mn aa mn mwz,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter table supplies,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.16,Rs.1.16,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter theme song,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter themed colored printable camera,1,66.67%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,2,100.0000%,Rs.2.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter themed gifts for adults,3,4.00%,"asin-expanded=""B0BDX96L71""",-,No Portfolio,Manual product targeting,wand PT,INR,1,2,50.0000%,Rs.5.89,Rs.5.89,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter themed toys,3,6.06%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter thing,4,9.09%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter things miniso,2,22.22%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter things.,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.5,Rs.2.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter time turner locket,2,11.76%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.3,Rs.2.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toy for charger,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toy from kinder joy,2,40.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toy large,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys decorative,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.63,Rs.1.63,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys for 11 years old,1,66.67%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.75,Rs.1.75,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys hogwarts set kinder joy,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys in box song,2,15.38%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.83,Rs.2.83,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys ron,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter toys set kinderjoy,5,4.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter unguento,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter vaalaa,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter vaale kinder joy,4,4.76%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter valentine gift,5,6.90%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.1,Rs.2.1,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter vilodomort want,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter vintage items,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter volume 1,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.14,Rs.1.14,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wala kind joy,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Children's Costumes,INR,1,2,50.0000%,Rs.2.73,Rs.2.73,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wala kinder,1,50.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand all,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.02,Rs.1.02,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand and candles,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.82,Rs.2.82,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand buy,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.9,Rs.1.9,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand by london to hogwarts,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.17,Rs.1.17,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand costume,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.09,Rs.1.09,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand digital,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.34,Rs.1.34,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand fire shooting 10 inch,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.52,Rs.2.52,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand firepit with charger and magic paper,2,28.57%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.47,Rs.1.47,1,Rs.719.49,0.2000%,489.45,100.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand firing,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.01,Rs.1.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand flame stick,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.1,Rs.2.1,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand for room decoration,1,50.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.17,Rs.2.17,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand from fire wand,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.49,Rs.2.49,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand lamp,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand lights,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.89,Rs.1.89,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand original with shooter,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.42,Rs.1.42,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand paper fire,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.66,Rs.1.66,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand pencil,1,100.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.09,Rs.2.09,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand phoenix,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.1,Rs.1.1,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand prank,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand real and black,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand real life,1,100.00%,wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.29,Rs.1.29,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand real wood,1,100.00%,*,-,No Portfolio,SPA | SUPER HERO ASIN | ALL | VISIBILITY | DSTM e86995,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand remote,2,25.00%,*,-,No Portfolio,SPA | B0CLLT71RW | ALL | VISIBILITY | DSTM 653b7a,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.3.7,Rs.3.7,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand rs 2000,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand showpiece,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.01,Rs.2.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand under 150,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.3,Rs.1.3,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand under 150 plastic,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand under 500rs,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand under 800 and withlight,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.82,Rs.1.82,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand which shoots,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.15,Rs.2.15,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with a button and that shoots fire,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.14,Rs.2.14,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with children's fire,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.3.46,Rs.3.46,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with fire shooter and original,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with fire shooter with tune box,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.77,Rs.1.77,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with heat paper,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.78,Rs.1.78,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with light and specs and tie,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.23,Rs.2.23,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with light metal,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.16,Rs.2.16,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with light one day delivery,1,100.00%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.2.45,Rs.2.45,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with light remote control,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.04,Rs.2.04,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand with with interactive lights,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.71,Rs.1.71,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand working fire throwing,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wand1000,1,100.00%,harry potter,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.65,Rs.1.65,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands actual,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.49,Rs.1.49,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands below 1000,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.36,Rs.1.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands collectible,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.59,Rs.1.59,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands elder wand magic wand,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.69,Rs.1.69,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire ball blaster,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.88,Rs.1.88,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire shooting cheap fireball,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.67,Rs.1.67,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire shooting funko,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.36,Rs.1.36,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire shooting magic fireball,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire shooting real fireball,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.0,Rs.1.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands fire shooting ron ‘s wand,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.2.0,Rs.2.0,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands firecracker,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,2,2,100.0000%,Rs.4.49,Rs.2.245,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands full set,1,66.67%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.5,Rs.1.5,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real fire throw,2,28.57%,*,-,No Portfolio,SPA | B0CLLTYSMY | ALL | VISIBILITY | DSTM 0506f3,Fusked - Action Dress Ups & Accessories,INR,1,2,50.0000%,Rs.1.82,Rs.1.82,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real hermione,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.1.01,Rs.1.01,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real under 500,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.31,Rs.1.31,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands real voldemort,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),Light wands,INR,1,2,50.0000%,Rs.1.35,Rs.1.35,0,Rs.0.0,,0.00,0.0000%
"Feb 1, 2025","Mar 15, 2025",harry potter wands severus snape,1,100.00%,harry potter wand,PHRASE,No Portfolio,manual wands (light+normal),wands,INR,1,2,50.0000%,Rs.2.17,Rs.2.17,0,Rs.0.0,,0.00,0.0000%
